,index,ID,doi,structure,E(S1),f(S1),E(T1),S-2T
632,813371,XATFOO,10.1021/jo050766n,CCCCCN1C(=O)c2cc(Cl)c3c4c(Cl)cc5C(=O)N(CCO)C(=O)c6cc(Cl)c(c7c(Cl)cc(C1=O)c2c37)c4c56,2.428900015,0.5482,1.3462310290000001,-0.2635620430000003
751,96984,CIPWIH,10.1039/p29840001331,COc1ccc2N(C)C=C(C3=CC(C(=O)N3C)=C3C(=O)N(C)c4ccccc34)c2c1,2.583100015,0.6494,1.45621074,-0.32932146500000004
222,545099,PESLEG,10.1055/s-0032-1316844,BrCCCCCCN1C(=O)C(c2ccccc12)=C1C(=O)N(CCCCCCBr)c2ccccc12,2.394300014,0.3521,1.124962196,0.1443756220000001
799,669926,SUJJEO,10.1021/jo501969z,COC(=O)CCC1=C2N(C(=C1C)Cl)[B-](F)(F)[N+]1=C(Cl)C(=C(CCC(=O)OC)C1=C2C#C[Si](C)(C)C)C,2.720400016,0.5409,1.535321584,-0.350243152
749,455263,MOTZEA,10.1002/hc.1087,Brc1cccc2SN=S=Nc12,1.969100012,0.01,1.148515555,-0.32793109799999987
690,313300,ILUVOC,10.1021/acs.joc.6b00414,CCC1=C(C)NC(=C1C)C1=[N+]2C(=CC3=C(C)C=C(C)N3[B-]2(F)F)c2ccccc12,2.474900015,0.7307,1.38700212,-0.2991042250000002
484,17775,AMIXAX,10.1039/C6DT01226D,Cc1ccc(cc1)C1=NN(c2c(F)c(F)c(F)c(F)c2F)[B-](F)(F)[N+](=N1)c1ccccc1,2.737000016,0.2387,1.4480484130000002,-0.1590968100000003
345,660775,SIZLAQ,10.1038/nchem.1945,c1ccc(cc1)c1ccc(cc1)c1c2cc3ccccc3cc2c(c2ccc(cc2)c2ccccc2)c2cc3ccccc3cc12,2.131100013,0.1709,1.101838505,-0.07257699699999964
267,480208,NEWZOG,10.1016/j.tet.2013.02.070,CCOC(=O)C(C=C[N+]([O-])=C1C(=O)N(Cc2ccccc2)c2ccccc12)=Cc1ccc(Cl)cc1,3.150700019,0.455,1.578549046,-0.006398073000000171
741,258658,GUMCOI,10.5012/bkcs.2014.35.4.1221,N1C=C(C=N1)C1=CC=C(S1)C1=CC=CS1,2.826900017,0.5906,1.5759011059999999,-0.32490219499999995
414,123554,DAQQEU,10.1039/C7TA02133J,CN1c2ccccc2C=C1C1=C2C=CC=CC2=C(N1)N=C1N=C(C2=Cc3ccccc3N2C)c2ccccc12,2.209900013,0.8617,1.161304361,-0.11270870900000007
728,624688,RIVBAZ,10.1039/a607063i,CC(C)(C)C1=C(N=O)C(=NN1)C(C)(C)C,0.8637000052,0.0002,0.5914189639,-0.31913792260000007
498,804329,WUPJAU,10.1002/anie.201507573,Cc1cc(C)c(c(C)c1)C1=C2C=C3c4ccccc4C(=C3C=C2Sc2ccccc12)c1c(C)cc(C)cc1C,2.129100013,0.3266,1.1492894470000001,-0.1694788810000003
58,515331,OKOZUK,10.1021/jo9022155,OC1=C2C=C3OC(=O)C(=C3C=C2OC1=O)c1ccccc1,2.760900017,0.0799,1.294695659,0.17150869899999988
186,299635,IBUKEX,10.1021/ic200388y,CC(C)(C)N=C1C(Nc2ccccc12)=C1Nc2ccccc2C1=NC(C)(C)C,2.373700014,0.4793,0.9123392362999999,0.5490215414000004
65,479732,NEVPEJ,10.1021/jo9702195,CCOC(=O)C1=C(N(C)C2=C1C(C=C(C)C2=O)=C1C=C(C)C(=O)C2=C1C(=C(N2C)c1ccccc1)C(=O)OCC)c1ccccc1,2.648100016,0.6609999999999999,1.084252604,0.4795948079999999
464,455079,MOTJAH,10.1107/S1600536809013749,CCOC(=O)C1=C(C)N(C(=C(N1c1ccccc1)C(=O)OCC)C)C1=CCCO1,3.1639000189999997,0.0017,1.6543953390000001,-0.14489065900000053
702,127256,DBDAAB,,Brc1ccc(N=NNc2ccccc2)c(Br)c1,3.34610002,0.1856,1.824907048,-0.3037140759999999
201,815522,XAZJEQ,10.1080/00397911.2017.1279630,ClCC1=NC(=NO1)C1=C([O-])ON=[N+]1c1ccc(Br)cc1,4.196200025,0.2192,2.08576627,0.024667484999999267
189,645520,SAWVOC,,Fc1ccc(cc1)C1=[N+]([O-])c2ccccc2C1=O,2.7999000169999997,0.077,1.248047373,0.3038052709999999
316,360471,KAKDEF,10.1002/cber.19881210506,COC(=O)C(=C(c1ccccc1)c1ccccc1)[C-]([n+]1ccccn1)C(=O)OC,3.2457000189999996,0.4071,1.647385686,-0.04907135300000043
462,457565,MSFURY01,,Cc1cc(C)c(c(C)c1)C1=CC(C(=O)O1)=C1C=C(OC1=O)c1c(C)cc(C)cc1C,2.9308000180000002,0.9067,1.536848959,-0.1428978999999999
425,323693,ITEMAX,10.1016/j.tet.2016.08.047,CC(C)(C)c1cc(CNC2=C(C=C(C3=[N+]([O-])ON=C23)N(=O)=O)N(=O)=O)cc(c1O)C(C)(C)C,3.217000019,0.2392,1.667313944,-0.11762786900000011
308,311675,IKUQIQ,10.1039/C6CE00383D,CCCCCCN1C(=O)C2=C(N(CCCCCC)C(=O)C2=C1C1=CC=CO1)C1=CC=CO1,2.673400016,0.5496,1.3589319430000002,-0.044463870000000405
52,713850,UBULOU,10.1039/c1cc15746a,CCC1=NC2=C3N=C4[N+](=C(c5ccccc5)c5nc(CC)c(CC)nc45)[B-](F)(F)N3C(=C2N=C1CC)c1ccccc1,2.227800013,0.8693,1.002086738,0.2236265369999999
857,304594,IFIGAF,10.1107/S0108270102008181,Nc1nc(OCc2ccccc2)c(N=O)c(OCc2ccccc2)n1,1.085700006,0.0002,0.7315840736,-0.37746814120000005
718,491428,NOLJOP,10.1002/asia.201402389,Fc1c(F)c(F)c(c(F)c1F)C1=C2C=CC(=[N+]2[B-](F)(F)N2C(=CC=C12)Br)Br,2.849300017,0.5518,1.5809148030000002,-0.3125295890000004
509,815526,XAZJIU,10.1080/00397911.2017.1279630,COc1ccc(cc1)[N+]1=NOC(=C1C1=NOC(=N1)CN1C=C(N=N1)c1ccccc1)[O-],4.149700025,0.2368,2.163886075,-0.1780721250000008
388,813208,XASVAR,10.1021/acs.nanolett.6b04995,CCCN(CCC)C1=CC=C(S1)C=C1SC(N=C1C(C)(C)C)=C(C#N)C#N,2.481000015,0.9902,1.290501297,-0.10000257900000031
334,667590,SOYKOI,10.1039/C4TC02859G,CC(C)[Si](C#Cc1c2cc3cccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(Cl)c(Cl)c(Cl)c(Cl)c3cc12)(C(C)C)C(C)C,2.031100012,0.2331,1.046259524,-0.061419036000000204
589,567983,PUWXEM,10.1021/cg5011538,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc(I)c(I)cc3nc12)(C(C)C)C(C)C,2.124100013,0.0287,1.182292503,-0.24048499299999992
167,554605,PMBSYD,10.1107/S0567740878009164,CC(C)C(=C)C1=[N+]([N-]OC1=O)c1ccccc1,4.083300024,0.1417,2.011808229,0.059683565999999466
389,387403,KUGCIY,,CN1C=CC(=CC(C#N)=C(C#N)C#N)c2ccccc12,2.8439000169999997,1.5412,1.4725002919999999,-0.10110056700000003
503,103625,COHYEE,10.1021/ja803553a,COC(=O)C12C(CCCC1=NNc1ccc(cc1N(=O)=O)N(=O)=O)C2=C=C,1.832700011,0.0015,1.002373818,-0.17204762499999982
269,373860,KEZLOQ,10.1021/ja993884z,CCCS[N-][n+]1nc(nnc1c1ccccc1)c1ccccc1,3.5488000210000004,0.1701,1.779113825,-0.009427628999999715
759,791293,WIKKEG,10.1107/S0108270194002635,CSC1=CC(C(=CC1=C(C#N)C#N)SC)=C(C#N)C#N,2.2925000140000003,0.0,1.312842388,-0.3331847619999997
39,128981,DEFRIP,10.1107/S0108270185008848,C[Si](C)(C)OC(=[Si]([Si](C)(C)C)[Si](C)(C)C)C12CC3CC(CC(C3)C1)C2,3.839800023,0.244,1.811608844,0.21658233500000001
119,76165,CADMOK,10.1021/ol0167356,C[Si](C)(C)C#Cc1c2cc3ccccc3cc2c(C#C[Si](C)(C)C)c2cc3ccccc3cc12,2.0072000119999998,0.2109,0.9732051181,0.06078977579999978
844,35053,AZMCTI,10.1039/p19770001612,COC(=O)C1=C(N=C(S1)[N-][N+](=Nc1ccccc1)c1ccccc1)C(=O)OC,3.430400021,0.5566,1.902066019,-0.373732017
837,644883,SAVHEE,10.1002/chem.201103002,CCOC(=O)C1=C2C=CC=CC2=C(N1)C(=C1N=C(C(=O)OCC)c2ccccc12)c1c(F)c(F)c(F)c(F)c1F,2.606000016,0.7532,1.488877464,-0.3717549120000001
763,302544,IDBANT,10.1107/S0365110X64002596,O=C1c2ccccc2c2ccc3c4ccc5C(=O)c6ccccc6c6ccc(c7ccc1c2c37)c4c56,2.2580000140000003,0.4784,1.296327526,-0.33465503799999974
579,848631,YARNUB,,COc1ccc(cc1)[N+]1=NOC(=C1C1=Nc2ccccc2S1)[O-],3.831000023,0.4849,2.033994977,-0.23698993099999965
643,544646,PERFUP,10.1002/chem.201204317,N1C(=CC(=C1N=C1N=C(C=C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,2.475800015,0.7352,1.373246765,-0.27069351500000005
120,629709,ROMXUO,,CC[Si](CC)(CC)C#Cc1c2cc3ccccc3cc2c(C#C[Si](CC)(CC)CC)c2cc3ccccc3cc12,2.015500012,0.23600000000000002,0.9922862855,0.030927441
203,74014,BUYYOJ,10.1039/c39830001010,Cc1cc(C)c(c(C)c1)[Si](c1c(C)cc(C)cc1C)=[Si](c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,3.1315000189999997,0.3809,1.4733462940000002,0.1848074309999994
199,209062,FIHTUM,10.1055/s-2004-834882,Cc1ccc(cc1)[N+]1=NOC(=C1C1=NNC(=N1)C1=CC=CS1)[O-],4.145300025,0.3508,2.071003821,0.003292382999999788
214,876701,YUZCEC,10.1021/ja101654b,C[Si](C)(C)C1(CCC([Si](=[Si]1c1ccccc1)c1ccccc1)([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,3.0670000180000003,0.3194,1.5196138119999998,0.027772394000000755
597,755425,VEZGEN,10.1016/j.tet.2007.01.066,CCOc1ccc(cc1)[N+]1=NOC(=C1C1=NC(=C(N1CC(C)C)c1ccc(F)cc1)c1ccc(F)cc1)[O-],4.117400025,0.3976,2.181528304,-0.2456565829999997
123,250735,GOCQIA,10.1016/j.tetlet.2013.10.006,CC[Si](CC)(CC)C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12,1.9865000119999998,0.2392,0.9672471854000001,0.05200564119999962
81,413114,LITDID,10.1039/C3CC49555H,NC1=CC(C=CC1=O)=C1C=C(OC(=C1)c1ccccc1)c1ccccc1,2.615600016,0.7304,1.1072957490000002,0.4010085179999998
416,869231,YOVFIZ,10.1107/S1600536809022284,CC(=NNC(N)=O)c1ccc(Br)cc1,2.664200016,0.0339,1.3885825569999999,-0.11296509799999965
281,562370,PSULHZ11,10.1107/S0108270184003929,O=S=NNc1ccccc1,3.855200023,0.0331,1.9372116999999998,-0.01922337699999943
429,690750,TEYXOM,10.1002/macp.201100622,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C2=CN(Cc3ccccc3)N=N2)c2cc3ccccc3cc12)(C(C)C)C(C)C,2.1318000130000003,0.1919,1.125631324,-0.11946263499999965
791,377930,KIQVUB,10.1002/(SICI)1098-1071(1999)10:2<113::AID-HC4>3.0.CO2-R ,FC(F)(F)c1cccc2SN=S=Nc12,1.9623000119999998,0.0109,1.153800822,-0.3453016320000002
801,631284,ROZGEU,10.1002/chem.201406550,CCC1=C(C)C2=C(C3=CC=CO3)C3=C(C)C(=C(N3[B-](F)(F)[N+]2=C1C)C1=CC=CO1)C,2.601300016,0.6303,1.476262266,-0.3512245159999998
28,103211,COGTIB,10.1016/S0040-4039(98)02557-X,N#CC(C#N)=C1C=CC(=C2C=CC(C3=NSN=C23)=C(C#N)C#N)C2=NSN=C12,2.6592000159999998,1.6811,1.124268034,0.41066394799999983
246,871620,YUDYUR,,CCC(C)COc1ccc(OC(=O)c2ccc(OC=CC)cc2)cc1,4.028400024,0.129,1.651251064,0.7258978959999998
683,693968,TIJZOD,10.1021/jo3019126,Clc1ccc(Nc2ccc3N=C4C=C(Nc5ccc(Cl)cc5)C(C=C4N(c4ccc(Cl)cc4)c3c2)=Nc2ccc(Cl)cc2)cc1,2.638100016,1.0797,1.466342083,-0.29458414999999993
822,564522,PUJVUM,10.1107/S1600536810005088,COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)C)c1c1ccccc1N=O,0.9725000058,0.0002,0.6676803127000001,-0.36286061960000016
773,734673,UTOKIY,10.3987/COM-08-11337,CC1OC=CC(=[Se])C1=O,1.045800006,0.0,0.6922636222,-0.3387272384000002
655,176365,EQETOK,10.1039/c1cc10705d,CC1(C)CC2(C)NCCN2C(=N)C1=[N+](O)[O-],3.843000023,0.0068,2.060237065,-0.27747410699999975
663,57334,BIRVED,,CN(N=S=O)c1ccccc1,4.082300023999999,0.4824,2.182999841,-0.28369965800000063
403,612156,RAYMOT,10.1021/jo961375z,COC(=O)C=CC=[N+]([O-])C1(CCCCC1)OO,3.561300021,0.0067,1.833833743,-0.10636746499999994
430,734213,UTEFEF,10.1039/c1cc11762a,Clc1c2ccccc2c(Cl)c2nc3c(Cl)c4ccccc4c(Cl)c3nc12,1.9320000119999998,0.0765,1.026029764,-0.1200595160000002
870,114930,CURCEX,10.1039/c39850000398,C1CSN=S=NS1,3.631200022,0.1098,2.007074754,-0.3829494860000002
360,932518,VESWEY,10.1007/s00706-017-2052-3,CN(C)CCNC1=C(C(=CC2=[N+]([O-])ON=C12)Cl)N(=O)=O,3.2226000189999997,0.1229,1.651298956,-0.07999789300000026
833,727578,UMINUB,10.1002/asia.201600167,N1C(=CC(=C1N=C1N=C(C=C1c1cccc2ccccc12)C1=CC=CS1)c1cccc2ccccc12)C1=CC=CS1,2.346600014,0.6399,1.358500915,-0.3704018160000002
362,598922,QUFFUS,10.1039/b008316j,OCC(O)CN1C=CC(C=C1)=CC=C1C(=O)ON=C1c1ccccc1,2.904400017,1.0036,1.4929218919999998,-0.08144376699999967
823,762032,VIYMOH,10.1007/s10870-013-0489-8,Cc1cc(N=O)c(C)c(C)c1C,0.9897000059000001,0.0001,0.6763031923999999,-0.36290637889999977
306,325972,IVUJOZ,10.1002/chem.201002769,CC(C)[Si](C#CC(=C=C=C(C#C[Si](C(C)C)(C(C)C)C(C)C)c1ccccc1)c1ccccc1)(C(C)C)C(C)C,2.829100017,0.9696,1.435953225,-0.04280643299999998
689,319370,IQITEI,10.1246/cl.2010.771,CCCc1ccc(CCC)c2cc3c(cc12)c(c1ccccc1)c1cc2c(CCC)ccc(CCC)c2cc1c3c1ccccc1,2.250500013,0.1452,1.274755701,-0.2990113889999999
708,230673,GAJTOD,10.1021/acs.cgd.5b01656,Ic1ccc(cc1)C1=C2C(=O)N(Cc3ccccc3)C(=C2C(=O)N1Cc1ccccc1)c1ccccc1,2.9026000169999997,0.5622,1.605308178,-0.30801633900000036
33,937602,CESGUF,,F[B-]1(C#N)N2C(=C3C=CC=CC3=C2c2ccccc2)N=C2[N+]1=C(c1ccccc1)c1ccccc21,2.135900013,0.787,0.885199145,0.36550172300000017
108,740223,VABNAQ,10.1039/C6CC00237D,COc1ccc2cc3c(OC4=CC5=CC(=O)C=CC5=CC4=C3c3c(F)cccc3F)cc2c1,2.516900015,0.6614,1.122194798,0.27251041900000006
310,928691,QEVQEQ,10.1021/ol5017756,CC(C)(C)c1ccc2SC3=CC4=C(c5ccccc5)c5cc(ccc5SC4=CC3=C(c3ccccc3)c2c1)C(C)(C)C,2.532400015,1.0197,1.288878682,-0.0453573490000001
506,319368,IQITAE,10.1246/cl.2010.771,Cc1ccc(C)c2cc3c(cc12)c(c1ccccc1)c1cc2c(C)ccc(C)c2cc1c3c1ccccc1,2.012700012,0.0101,1.094311292,-0.17592257200000017
104,12219,AJEPOW,10.1039/C5CC05427C,CC(C)[Si](C#CC1=C2N=S=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C,2.272400014,0.4311,1.026546236,0.21930754200000013
341,332074,IZUJAQ,10.3762/bjoc.10.178,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(c2ccc(cc2)c2cccc3ccccc23)c2cc3ccccc3cc12)(C(C)C)C(C)C,2.107900013,0.2088,1.088992555,-0.07008509699999976
391,332065,IZUHIW,10.3762/bjoc.10.178,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(c2ccccc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,2.126900013,0.1864,1.1146689459999999,-0.10243787899999957
282,645508,SAWVAO,,COc1ccc2C(=O)C(=[N+]([O-])c2c1)c1ccccc1OC,2.931500018,0.0206,1.475701493,-0.019902968000000243
7,42874,BATWUO,10.1139/v81-255,[O-][N+](=[N+]([O-])c1cnc2ccccc2n1)c1cnc2ccccc2n1,3.184000019,0.1321,0.9558026209999999,1.2723947770000001
311,632964,RUHLAH,10.1016/S0022-328X(97)00074-0,c1ccc(cc1)C=C(c1ccccc1)C1=CC=CC2=C(C(N(N=C12)c1ccccc1)c1ccccc1)c1ccccc1,2.622500016,0.2365,1.334846602,-0.04719318800000005
508,105808,COQBIV,10.1039/C4CP02629B,COc1ccccc1C1=CC(=C(N1)N=C1N=C(C=C1c1ccccc1)c1ccccc1OC)c1ccccc1,2.345000014,0.6920000000000001,1.261150008,-0.17730000199999996
714,387166,KUFHUQ,,CC(C)(C)OC(=O)C1=C2C=CC=CC2=C(N1)C(c1ccccn1)=C1N=C(C(=O)OC(C)(C)C)c2ccccc12,2.570500015,0.7899,1.440871955,-0.31124389500000005
756,255894,GUBHUG,10.1002/jhet.5570350123,Cc1ccc(cc1)N=C1N(c2ccc(C)cc2)C(c2ccccc12)=C1N(c2ccc(C)cc2)C(c2ccccc12)=C(C#N)C#N,2.567500015,0.8167,1.4498938890000002,-0.3322877630000005
115,961461,ZICMUW,,Cc1cc(C)c(c(C)c1)C1=C2C=C3Sc4ccc(cc4C(=C3C=C2Sc2ccc(cc12)C(C)(C)C)c1c(C)cc(C)cc1C)C(C)(C)C,2.401200014,1.0115,1.077115601,0.24696881199999998
682,149264,DPTSIM,10.1007/BF01203099,S(N=S=NSc1ccccc1)c1ccccc1,3.29790002,0.4768,1.796111416,-0.2943228119999999
805,425667,LUTLOB,10.1002/ejic.200390016,Fc1cc(F)c2SN=S=Nc2c1F,2.1406000130000002,0.0115,1.2475579209999998,-0.35451582899999945
574,353032,JUBPIH,10.1021/acs.joc.5b00021,COc1ccc(cc1)C(=C1SC2=CC(SC2=C1)=C(c1ccc(OC)cc1)c1ccc(OC)cc1)c1ccc(OC)cc1,2.704800016,1.5504,1.46940935,-0.23401868400000003
665,382737,KOJNEE01,10.1039/C4SC01769B,CC(C)[Si](C#CC1=C2SC3=C4C(=C(C#C[Si](C(C)C)(C(C)C)C(C)C)c5ccccc45)SC3=C2c2ccccc12)(C(C)C)C(C)C,2.057100012,0.2229,1.170602492,-0.2841049720000002
720,639931,SAHFIT,10.1021/acs.joc.6b02821,[O-][N+]1=CC(=NNC1c1ccccn1)c1ccccc1,3.27870002,0.015,1.79614543,-0.3135908399999998
204,155290,DUXFOS,10.1016/j.tet.2010.01.040,CC1(C)CC(=[N+]([O-])C1O)C=Cc1ccccc1,3.822200023,2.4027,1.85148849,0.1192230430000003
456,76172,CADNAX,10.1021/ol0167356,CC[Si](CC)(CC)C#Cc1c2ccccc2c(C#C[Si](CC)(CC)CC)c2cc3cc4ccccc4cc3cc12,2.069800012,0.2011,1.1043833140000001,-0.13896661600000026
297,858119,YICVEN,10.1039/C3CC43270J,CC(C)C[Si](CC(C)C)(CC(C)C)C#Cc1c2cc3ccccc3cc2c(c2cc3ccccc3cc12)c1c2ccccc2cc2ccccc12,2.0419000119999997,0.2798,1.036417438,-0.03093486400000023
154,572829,QAKLAS,10.1002/chem.201600004,N#Cc1c2cc3ccccc3cc2c(C#N)c2cc3ccccc3cc12,2.010000012,0.0909,0.99786598,0.014268051999999809
573,590825,QOHGEB,10.1021/cg5010165,Ic1ccc(cc1)C1=C2C(=O)N(Cc3ccccc3)C(=C2C(=O)N1Cc1ccccc1)c1ccc(I)cc1,2.7344000160000004,0.6523,1.484169894,-0.23393977199999982
583,51084,BETSUO,10.1016/S0040-4039(00)86730-1,O1C(=CC(C=C1c1ccccc1)=C1C(C(c2ccccc2)C1=C1C=C(OC(=C1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,2.556300015,1.0107,1.397118496,-0.23793697699999994
877,514268,OKANUK,10.1016/j.synthmet.2010.09.025,Brc1ccc2cc3cc4cc5cc(Br)ccc5cc4cc3cc2c1,2.481800015,0.0693,1.4337039319999998,-0.38560784899999945
50,463713,MUXJIA,10.1515/ncrs-2014-9033,ON=C1C=C(Cl)C(C=C1Cl)=C(C#N)c1ccccc1,3.42390002,0.2947,1.5936176219999998,0.23666477600000047
99,762768,VOBRUZ,10.1002/anie.199107041,O=C1OC2=CC(C=CC2=C1c1ccccc1)=C(c1ccccc1)c1ccccc1,2.814600017,1.3215,1.264316053,0.2859679110000002
53,352468,JOXYUS,10.1002/chem.201403990,COC(=O)C1(CC(C=C)[N+]([N-]1)=C1C(=O)N(Cc2ccccc2)c2ccccc12)C(=O)OC,3.483900021,0.4454,1.4714828580000001,0.540934305
225,19576,ANTCEN17,10.1080/10587250210538,c1ccc2cc3ccccc3cc2c1,3.2089000189999997,0.0819,1.418386643,0.37212673299999954
98,953440,HICLUD,10.1002/ejoc.201800696,Cc1ccc(cc1)C1=CC(=C2N=C3[N+](=C(C=C3c3ccc(C)cc3)c3ccc(C)cc3)[B-](O)(N12)c1ccccc1)c1ccc(C)cc1,2.157300013,0.6967,1.0249399479999999,0.1074201170000002
611,951685,CIHYIE,10.1002/cptc.201700228,O=C1C(Nc2ccccc12)=C1N(c2ccccc2)c2ccccc2C1=O,2.551100015,0.2756,1.401752867,-0.252405719
303,898400,ZURMEG01,10.1071/CH14422,CN1C=C(C=N1)C1=[N+]([O-])C(C)(C)C(C)(C)C1=O,3.30370002,0.0003,1.671326127,-0.03895223399999992
494,171832,EMAPAL,,CCCCCCCCN1C(=O)C2=C(N(CCCCCCCC)C(=O)C2=C1C1=CC=CS1)C1=CC=CS1,2.665900016,0.5638,1.41567775,-0.16545548399999976
648,865953,YOHNUG,10.1039/C4TC00651H,O=C1C(Nc2cc(ccc12)C1=CC=CS1)=C1Nc2cc(ccc2C1=O)C1=CC=CS1,2.568100015,0.4505,1.4213725480000001,-0.27464508100000007
873,81211,CARYUR,10.1002/ejoc.201200111,CCN(CC)c1ccc(cc1)C(=CC(C#N)=C(C#N)C#N)C#N,2.6819000159999997,1.0594,1.533017106,-0.3841341960000002
60,423468,LULLOT04,10.1021/ma035997f,COC(=O)C(C(=O)OC)=C1C=CC(C=C1)=C(C(=O)OC)C(=O)OC,3.616700022,1.1697,1.6283344519999998,0.3600311180000002
858,642072,SAMXEL,10.1002/anie.201105736,CC1=CC(=C2N1[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2C1=C(C)N2C(=C1C)C=C1[N+](=C(C)C=C1C)[B-]2(F)F)C,2.851400017,0.1022,1.614765767,-0.3781315169999999
876,739305,UZEMOD,10.1002/chem.201602675,CC(C)[Si](C#CC1=C2N=C3C=C4c5ccccc5C4=CC3=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C,2.452800015,0.3366,1.419178766,-0.38555751700000007
666,610343,RATHUQ,,CNN=C1C(=C(Nc2ccc(Cl)cc2)C(=C1C(=O)OC)OC)C(=O)OC,3.37710002,0.7755,1.8310121940000001,-0.2849243680000004
223,955979,OWEDEB,,CC1(C)CC(=CC(=C1)O)C=Cc1ccccc1Cl,2.995500018,0.4098,1.342144424,0.31121117
505,830587,XODFAX,,O=C1NC(=C2C(=O)NC(=C12)c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1,2.716200016,0.8788,1.44542714,-0.17465426399999995
661,156089,DUZVUQ,10.1016/j.tet.2010.02.018,CCCCCCCCNc1ccc(NCCCCCCCC)c2C(=O)c3ccccc3C(=O)c12,2.466600015,0.2365,1.374729785,-0.28285955499999993
185,236942,GECXUI,10.1016/j.bmc.2006.04.021,[O-][N+]1=C2C=CC=CC2=C(C#N)N1c1cccc2ccccc12,3.5686000210000004,0.163,1.7535450280000002,0.061509964999999944
789,554778,PMTHTZ,10.1107/S0567740879003113,CN1N=C2C(=N1)C(=S=C2c1ccccc1)c1ccccc1,2.912200017,0.6074,1.6285600340000002,-0.34492005100000034
193,299631,IBUKAT,10.1021/ic200388y,Cc1cc(C)c(N=C2C(Nc3ccccc23)=C2Nc3ccccc3C2=Nc2c(C)cc(C)cc2C)c(C)c1,2.422700014,0.6028,1.175090738,0.07251853800000019
126,681503,TATLOQ,10.1021/ol050872b,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3cc(Br)c(Br)cc3cc12)(C(C)C)C(C)C,1.9880000119999999,0.2353,0.9830175434999999,0.021964925000000024
158,67427,BRPSYD10,10.1107/S056774087900371X,BrC1=C([O-])ON=[N+]1c1cccnc1,4.194900025,0.113,2.0664399280000003,0.06202016899999929
828,669939,SUJKAL,10.1021/jo501969z,COC(=O)CCC1=C2N(C(=C1C)C1=CC=CS1)[B-](F)(F)[N+]1=C(C(=C(CCC(=O)OC)C1=C2C#C[Si](C)(C)C)C)C1=CC=CS1,2.432000015,0.6063,1.399426566,-0.36685311700000023
827,290751,HPTPOL,10.1039/C39790000363,Oc1ccc(cc1)[n+]1c(cc(c2ccccc2)c([O-])c1c1ccccc1)c1ccccc1,3.0529000180000003,0.2736,1.7096809819999998,-0.3664619459999994
460,654636,SICPOL,10.3390/molecules18010276,CCOC(=O)CC1=C(C#N)C(NC1=O)=C(C#N)C#N,3.451300021,0.0002,1.795709559,-0.14011909699999991
639,933813,XEKFEB,10.1021/acs.orglett.7b02919,Cc1ccc(cc1)C1=C2NC(=C(C3=NC(=C(c4ccc(C)cc4)c4cccc5c4Sc4c5cccc14)C=C3)c1c(F)c(F)c(F)c(F)c1F)C=C2,2.0697000119999998,0.3063,1.168637558,-0.26757510400000006
459,211643,FIRPUR,10.1039/c39870001090,Brc1ccc(cc1)N1C(OC2(N=[N+]([N-]C12c1ccccc1)c1ccc(Br)cc1)c1ccccc1)C=Cc1ccccc1,3.550800021,0.0345,1.845428514,-0.1400570069999998
443,659146,SITLEO,10.1039/C3SC53181C,Cc1cc(C)c(c(C)c1)C1=C2C=C3C4=C(SC=C4)C(=C3C=C2C2=C1SC=C2)c1c(C)cc(C)cc1C,1.64880001,0.0,0.8885496829,-0.12829935580000007
162,388214,KUJTOA,10.1016/j.tet.2015.03.096,ClC1=CC2=[N+]([O-])ON=C2C(=C1)N1CCOCC1,3.36020002,0.2118,1.629126847,0.1019463260000002
567,940530,GEZHAX,10.1016/j.tet.2018.04.015,O=P(Oc1ccccc1)(Oc1ccccc1)[N-]C1=C[N+](=NO1)c1ccccc1,3.9303000239999997,0.1247,2.079102746,-0.2279054679999999
654,327591,IWUPOH,10.1021/acs.joc.6b00758,CCCCC1=[N+]([O-])C2(CCCC(=O)C2)OC1=C(c1ccccc1)c1ccccc1,4.001300024,0.6083,2.139081264,-0.27686250400000034
